dataset,seed,setting,method,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,state_count,auto_states,min_state_improvement,threshold_passed,kmeans_improvement,n_windows,true_state_count,inferred_state_count,adjusted_rand,aligned_accuracy,mean_label_purity,true_label_counts,inferred_state_counts,state_mapping,mae,rmse,node_rmse_mean,node_rmse_max
HydraulicSystems,3,auto_k3_min_0.12,STCG-v1 Weighted Ridge,1.0,0.01,4.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04626145354482729,0.15626936727999047,0.08017131174708587,0.4200149064170081
HydraulicSystems,3,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,1.0,0.1,1.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04639780512558248,0.15553755670423755,0.07987269987609921,0.4177202914303357
HydraulicSystems,3,auto_k3_min_0.12,STCG-v1 Weighted Ridge,1.0,0.1,1.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04639780512558248,0.15553755670423755,0.07987269987609921,0.4177202914303357
HydraulicSystems,3,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,1.0,0.1,4.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.0463483159144035,0.1558904579322603,0.08002259323592992,0.4188418466816771
HydraulicSystems,3,auto_k3_min_0.12,STCG-v1 Weighted Ridge,1.0,0.1,4.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.0463483159144035,0.1558904579322603,0.08002259323592992,0.4188418466816771
HydraulicSystems,3,auto_k3_min_0.12,Dense Ridge,10.0,,,,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.046670590127118196,0.15612095111965393,0.08037952092401655,0.4194724308833568
HydraulicSystems,3,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,10.0,0.01,1.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04658715251629476,0.15639747883165817,0.08045510852876125,0.4203162275977674
HydraulicSystems,3,auto_k3_min_0.12,STCG-v1 Weighted Ridge,10.0,0.01,1.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04658715251629476,0.15639747883165817,0.08045510852876125,0.4203162275977674
HydraulicSystems,3,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,10.0,0.01,4.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04620691668590297,0.15727285234930924,0.0808145435651507,0.4228838884219903
HydraulicSystems,3,auto_k3_min_0.12,STCG-v1 Weighted Ridge,10.0,0.01,4.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04620691668590297,0.15727285234930924,0.0808145435651507,0.4228838884219903
HydraulicSystems,3,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,10.0,0.1,1.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04660194681566256,0.15636006459643953,0.08044381286297231,0.42020302462776243
HydraulicSystems,3,auto_k3_min_0.12,STCG-v1 Weighted Ridge,10.0,0.1,1.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04660194681566256,0.15636006459643953,0.08044381286297231,0.42020302462776243
HydraulicSystems,3,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,10.0,0.1,4.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04643463854394903,0.15677109242069784,0.08059412166258888,0.42143100515579135
HydraulicSystems,3,auto_k3_min_0.12,STCG-v1 Weighted Ridge,10.0,0.1,4.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04643463854394903,0.15677109242069784,0.08059412166258888,0.42143100515579135
HydraulicSystems,3,auto_k3_min_0.12,Dense Ridge,100.0,,,,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04726797834190943,0.156980386286702,0.08144405078576797,0.4219199848790695
HydraulicSystems,3,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,100.0,0.01,1.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04704721147864152,0.15733125428747502,0.08153015605464198,0.42290278005860427
HydraulicSystems,3,auto_k3_min_0.12,STCG-v1 Weighted Ridge,100.0,0.01,1.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04704721147864152,0.15733125428747502,0.08153015605464198,0.42290278005860427
HydraulicSystems,3,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04630606203404213,0.1580699413873624,0.08182273516528321,0.4247732266123706
HydraulicSystems,3,auto_k3_min_0.12,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04630606203404213,0.1580699413873624,0.08182273516528321,0.4247732266123706
HydraulicSystems,3,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,100.0,0.1,1.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.0470759319111906,0.1572743920113568,0.08151401548300558,0.42274593282350403
HydraulicSystems,3,auto_k3_min_0.12,STCG-v1 Weighted Ridge,100.0,0.1,1.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.0470759319111906,0.1572743920113568,0.08151401548300558,0.42274593282350403
HydraulicSystems,3,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,100.0,0.1,4.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04678289265751311,0.15778273478770255,0.08165677040965295,0.42413500873564997
HydraulicSystems,3,auto_k3_min_0.12,STCG-v1 Weighted Ridge,100.0,0.1,4.0,1.0,3,True,0.12,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04678289265751311,0.15778273478770255,0.08165677040965295,0.42413500873564997
HydraulicSystems,3,auto_k3_min_0.16,Dense Ridge,1.0,,,,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04644940013362614,0.1554111584263074,0.07982692614779191,0.4172899154690502
HydraulicSystems,3,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,1.0,0.01,1.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04638746701867529,0.1555619216154146,0.07988075323901575,0.4178030794883989
HydraulicSystems,3,auto_k3_min_0.16,STCG-v1 Weighted Ridge,1.0,0.01,1.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04638746701867529,0.1555619216154146,0.07988075323901575,0.4178030794883989
HydraulicSystems,3,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,1.0,0.01,4.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04626145354482729,0.15626936727999047,0.08017131174708587,0.4200149064170081
HydraulicSystems,3,auto_k3_min_0.16,STCG-v1 Weighted Ridge,1.0,0.01,4.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04626145354482729,0.15626936727999047,0.08017131174708587,0.4200149064170081
HydraulicSystems,3,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,1.0,0.1,1.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04639780512558248,0.15553755670423755,0.07987269987609921,0.4177202914303357
HydraulicSystems,3,auto_k3_min_0.16,STCG-v1 Weighted Ridge,1.0,0.1,1.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04639780512558248,0.15553755670423755,0.07987269987609921,0.4177202914303357
HydraulicSystems,3,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,1.0,0.1,4.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.0463483159144035,0.1558904579322603,0.08002259323592992,0.4188418466816771
HydraulicSystems,3,auto_k3_min_0.16,STCG-v1 Weighted Ridge,1.0,0.1,4.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.0463483159144035,0.1558904579322603,0.08002259323592992,0.4188418466816771
HydraulicSystems,3,auto_k3_min_0.16,Dense Ridge,10.0,,,,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.046670590127118196,0.15612095111965393,0.08037952092401655,0.4194724308833568
HydraulicSystems,3,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,10.0,0.01,1.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04658715251629476,0.15639747883165817,0.08045510852876125,0.4203162275977674
HydraulicSystems,3,auto_k3_min_0.16,STCG-v1 Weighted Ridge,10.0,0.01,1.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04658715251629476,0.15639747883165817,0.08045510852876125,0.4203162275977674
HydraulicSystems,3,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,10.0,0.01,4.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04620691668590297,0.15727285234930924,0.0808145435651507,0.4228838884219903
HydraulicSystems,3,auto_k3_min_0.16,STCG-v1 Weighted Ridge,10.0,0.01,4.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04620691668590297,0.15727285234930924,0.0808145435651507,0.4228838884219903
HydraulicSystems,3,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,10.0,0.1,1.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04660194681566256,0.15636006459643953,0.08044381286297231,0.42020302462776243
HydraulicSystems,3,auto_k3_min_0.16,STCG-v1 Weighted Ridge,10.0,0.1,1.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04660194681566256,0.15636006459643953,0.08044381286297231,0.42020302462776243
HydraulicSystems,3,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,10.0,0.1,4.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04643463854394903,0.15677109242069784,0.08059412166258888,0.42143100515579135
HydraulicSystems,3,auto_k3_min_0.16,STCG-v1 Weighted Ridge,10.0,0.1,4.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04643463854394903,0.15677109242069784,0.08059412166258888,0.42143100515579135
HydraulicSystems,3,auto_k3_min_0.16,Dense Ridge,100.0,,,,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04726797834190943,0.156980386286702,0.08144405078576797,0.4219199848790695
HydraulicSystems,3,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,100.0,0.01,1.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04704721147864152,0.15733125428747502,0.08153015605464198,0.42290278005860427
HydraulicSystems,3,auto_k3_min_0.16,STCG-v1 Weighted Ridge,100.0,0.01,1.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04704721147864152,0.15733125428747502,0.08153015605464198,0.42290278005860427
HydraulicSystems,3,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04630606203404213,0.1580699413873624,0.08182273516528321,0.4247732266123706
HydraulicSystems,3,auto_k3_min_0.16,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04630606203404213,0.1580699413873624,0.08182273516528321,0.4247732266123706
HydraulicSystems,3,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,100.0,0.1,1.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.0470759319111906,0.1572743920113568,0.08151401548300558,0.42274593282350403
HydraulicSystems,3,auto_k3_min_0.16,STCG-v1 Weighted Ridge,100.0,0.1,1.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.0470759319111906,0.1572743920113568,0.08151401548300558,0.42274593282350403
HydraulicSystems,3,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,100.0,0.1,4.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04678289265751311,0.15778273478770255,0.08165677040965295,0.42413500873564997
HydraulicSystems,3,auto_k3_min_0.16,STCG-v1 Weighted Ridge,100.0,0.1,4.0,1.0,3,True,0.16,False,0.07052378383058504,617,2,1,0.0,0.6353322528363047,0.9766612641815235,0:392;1:225,0:617,"{""0"": ""0""}",0.04678289265751311,0.15778273478770255,0.08165677040965295,0.42413500873564997
HydraulicSystems,3,forced_k3,Dense Ridge,1.0,,,,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04644940013362614,0.1554111584263074,0.07982692614779191,0.4172899154690502
HydraulicSystems,3,forced_k3,DynVAR-Lasso Weighted Ridge,1.0,0.01,1.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04638746701867529,0.1555619216154146,0.07988075323901575,0.4178030794883989
HydraulicSystems,3,forced_k3,STCG-v1 Weighted Ridge,1.0,0.01,1.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04626625126283054,0.15568197504607031,0.07987221851679177,0.41832430772545104
HydraulicSystems,3,forced_k3,DynVAR-Lasso Weighted Ridge,1.0,0.01,4.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04626145354482729,0.15626936727999047,0.08017131174708587,0.4200149064170081
HydraulicSystems,3,forced_k3,STCG-v1 Weighted Ridge,1.0,0.01,4.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04614291398266184,0.1567968568595589,0.08034460967001825,0.42158513737501746
HydraulicSystems,3,forced_k3,DynVAR-Lasso Weighted Ridge,1.0,0.1,1.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04639780512558248,0.15553755670423755,0.07987269987609921,0.4177202914303357
HydraulicSystems,3,forced_k3,STCG-v1 Weighted Ridge,1.0,0.1,1.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.046310163457706444,0.15560623391154457,0.07985874220107038,0.41804340731030876
HydraulicSystems,3,forced_k3,DynVAR-Lasso Weighted Ridge,1.0,0.1,4.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.0463483159144035,0.1558904579322603,0.08002259323592992,0.4188418466816771
HydraulicSystems,3,forced_k3,STCG-v1 Weighted Ridge,1.0,0.1,4.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04628085326123904,0.15594694397254924,0.08000538994235082,0.41905291031396125
HydraulicSystems,3,forced_k3,Dense Ridge,10.0,,,,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.046670590127118196,0.15612095111965393,0.08037952092401655,0.4194724308833568
HydraulicSystems,3,forced_k3,DynVAR-Lasso Weighted Ridge,10.0,0.01,1.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04658715251629476,0.15639747883165817,0.08045510852876125,0.4203162275977674
HydraulicSystems,3,forced_k3,STCG-v1 Weighted Ridge,10.0,0.01,1.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.046414266017159374,0.15665000220798606,0.08049539742392856,0.42107717317078863
HydraulicSystems,3,forced_k3,DynVAR-Lasso Weighted Ridge,10.0,0.01,4.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04620691668590297,0.15727285234930924,0.0808145435651507,0.4228838884219903
HydraulicSystems,3,forced_k3,STCG-v1 Weighted Ridge,10.0,0.01,4.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.046193503251360964,0.1577206842532878,0.08100560251183316,0.42394897288329314
HydraulicSystems,3,forced_k3,DynVAR-Lasso Weighted Ridge,10.0,0.1,1.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04660194681566256,0.15636006459643953,0.08044381286297231,0.42020302462776243
HydraulicSystems,3,forced_k3,STCG-v1 Weighted Ridge,10.0,0.1,1.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.046476289244272766,0.15653566098118035,0.08045805390896252,0.4207473038031794
HydraulicSystems,3,forced_k3,DynVAR-Lasso Weighted Ridge,10.0,0.1,4.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04643463854394903,0.15677109242069784,0.08059412166258888,0.42143100515579135
HydraulicSystems,3,forced_k3,STCG-v1 Weighted Ridge,10.0,0.1,4.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04635828937388925,0.15687315034756918,0.08057211132976794,0.4217034848347361
HydraulicSystems,3,forced_k3,Dense Ridge,100.0,,,,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04726797834190943,0.156980386286702,0.08144405078576797,0.4219199848790695
HydraulicSystems,3,forced_k3,DynVAR-Lasso Weighted Ridge,100.0,0.01,1.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04704721147864152,0.15733125428747502,0.08153015605464198,0.42290278005860427
HydraulicSystems,3,forced_k3,STCG-v1 Weighted Ridge,100.0,0.01,1.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.0468350859680037,0.15769346122621078,0.08160630516529559,0.4237118759886199
HydraulicSystems,3,forced_k3,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04630606203404213,0.1580699413873624,0.08182273516528321,0.4247732266123706
HydraulicSystems,3,forced_k3,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04582430873496507,0.15815799773096706,0.08189278694404357,0.42490612513005915
HydraulicSystems,3,forced_k3,DynVAR-Lasso Weighted Ridge,100.0,0.1,1.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.0470759319111906,0.1572743920113568,0.08151401548300558,0.42274593282350403
HydraulicSystems,3,forced_k3,STCG-v1 Weighted Ridge,100.0,0.1,1.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.046925921676506326,0.15753125744730886,0.08155967338635643,0.42335606131953296
HydraulicSystems,3,forced_k3,DynVAR-Lasso Weighted Ridge,100.0,0.1,4.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.04678289265751311,0.15778273478770255,0.08165677040965295,0.42413500873564997
HydraulicSystems,3,forced_k3,STCG-v1 Weighted Ridge,100.0,0.1,4.0,1.0,3,False,0.0,True,0.07052378383058504,617,2,3,0.05498374346959818,0.6871961102106969,0.9766612641815235,0:392;1:225,0:304;1:180;2:133,"{""0"": ""0"", ""1"": ""1""}",0.046776290347246556,0.15788395054379936,0.08163451351044874,0.4243122627058219
HydraulicSystems,4,auto_k2_min_0.00,Dense Ridge,1.0,,,,2,True,0.0,True,0.047684739291713074,617,2,2,-0.0012430149081966008,0.5089141004862237,0.9766612641815235,0:392;1:225,0:300;1:317,"{""0"": ""1"", ""1"": ""0""}",0.04644940013362614,0.1554111584263074,0.07982692614779191,0.4172899154690502
HydraulicSystems,4,auto_k2_min_0.00,DynVAR-Lasso Weighted Ridge,1.0,0.01,1.0,1.0,2,True,0.0,True,0.047684739291713074,617,2,2,-0.0012430149081966008,0.5089141004862237,0.9766612641815235,0:392;1:225,0:300;1:317,"{""0"": ""1"", ""1"": ""0""}",0.04638746701867529,0.1555619216154146,0.07988075323901575,0.4178030794883989
HydraulicSystems,4,auto_k2_min_0.00,STCG-v1 Weighted Ridge,1.0,0.01,1.0,1.0,2,True,0.0,True,0.047684739291713074,617,2,2,-0.0012430149081966008,0.5089141004862237,0.9766612641815235,0:392;1:225,0:300;1:317,"{""0"": ""1"", ""1"": ""0""}",0.04626509371221145,0.15574757056378774,0.07989687163192186,0.41851857091927586
HydraulicSystems,4,auto_k2_min_0.00,DynVAR-Lasso Weighted Ridge,1.0,0.01,4.0,1.0,2,True,0.0,True,0.047684739291713074,617,2,2,-0.0012430149081966008,0.5089141004862237,0.9766612641815235,0:392;1:225,0:300;1:317,"{""0"": ""1"", ""1"": ""0""}",0.04626145354482729,0.15626936727999047,0.08017131174708587,0.4200149064170081
HydraulicSystems,4,auto_k2_min_0.00,STCG-v1 Weighted Ridge,1.0,0.01,4.0,1.0,2,True,0.0,True,0.047684739291713074,617,2,2,-0.0012430149081966008,0.5089141004862237,0.9766612641815235,0:392;1:225,0:300;1:317,"{""0"": ""1"", ""1"": ""0""}",0.046131943143666955,0.15680097638877383,0.08035191429971786,0.42159117831567083
